"rt","url","trial_type","trial_index","plugin_version","time_elapsed","subject","condition","success","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","value","time_fb1","time_fb2"
"823","","html-button-response","594","2.0.0","1557866","rob","1","","","","","","","<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","47","","","","","","","","",""
"1375","","html-button-response","595","2.0.0","1559242","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_12.jpg"" style=""width:8cm; height:4.54cm;""><p>What type of rock is this?</p>","6","class_response","4","train","48","Peridotite","Peridotite","12","true","7","7","","",""
"863","","html-button-response","596","2.0.0","1560106","rob","1","","","","","","","<img src= rock_img/I_Peridotite_12.jpg style=""width:8cm; height:4.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","48","","","","","","","","",""
"3447","","html-button-response","597","2.0.0","1563554","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","4","train","49","Pumice","Pumice","15","true","8","8","","",""
"999","","html-button-response","598","2.0.0","1564553","rob","1","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","49","","","","","","","","",""
"3751","","html-button-response","600","2.0.0","1568305","rob","1","","","","","","","","0","start_test","","","","","","","","","","","",""
"4744","","html-button-response","601","2.0.0","1573050","rob","1","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","3","class_response","4","test","2","Gabbro","Gabbro","15","true","4","4","","",""
"null","","html-keyboard-response","602","2.0.0","1573553","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","2","","","","","","","","",""
"1544","","html-button-response","603","2.0.0","1575098","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","4","test","3","Pegmatite","Pegmatite","15","true","6","6","","",""
"null","","html-keyboard-response","604","2.0.0","1575610","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","3","","","","","","","","",""
"1397","","html-button-response","605","2.0.0","1577010","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","7","class_response","4","test","4","Pumice","Pumice","13","true","8","8","","",""
"null","","html-keyboard-response","606","2.0.0","1577511","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","4","","","","","","","","",""
"3441","","html-button-response","607","2.0.0","1580954","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","3","class_response","4","test","5","Gabbro","Peridotite","16","false","4","7","","",""
"null","","html-keyboard-response","608","2.0.0","1581467","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","5","","","","","","","","",""
"1740","","html-button-response","609","2.0.0","1583209","rob","1","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","4","test","6","Gabbro","Gabbro","12","true","4","4","","",""
"null","","html-keyboard-response","610","2.0.0","1583712","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","6","","","","","","","","",""
"1737","","html-button-response","611","2.0.0","1585450","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","6","class_response","4","test","7","Peridotite","Peridotite","08","true","7","7","","",""
"null","","html-keyboard-response","612","2.0.0","1585958","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","7","","","","","","","","",""
"1241","","html-button-response","613","2.0.0","1587202","rob","1","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","5","class_response","4","test","8","Pegmatite","Peridotite","04","false","6","7","","",""
"null","","html-keyboard-response","614","2.0.0","1587703","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","8","","","","","","","","",""
"1482","","html-button-response","615","2.0.0","1589185","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","4","test","9","Pumice","Pumice","09","true","8","8","","",""
"null","","html-keyboard-response","616","2.0.0","1589699","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","9","","","","","","","","",""
"1237","","html-button-response","617","2.0.0","1590938","rob","1","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","4","test","10","Diorite","Diorite","13","true","3","3","","",""
"null","","html-keyboard-response","618","2.0.0","1591446","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","10","","","","","","","","",""
"7170","","html-button-response","619","2.0.0","1598618","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","4","test","11","Basalt","Basalt","14","true","2","2","","",""
"null","","html-keyboard-response","620","2.0.0","1599119","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","11","","","","","","","","",""
"1369","","html-button-response","621","2.0.0","1600489","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","0","class_response","4","test","12","Andesite","Andesite","11","true","1","1","","",""
"null","","html-keyboard-response","622","2.0.0","1600994","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","12","","","","","","","","",""
"1518","","html-button-response","623","2.0.0","1602514","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","4","test","13","Pegmatite","Pegmatite","11","true","6","6","","",""
"null","","html-keyboard-response","624","2.0.0","1603030","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","13","","","","","","","","",""
"2546","","html-button-response","625","2.0.0","1605578","rob","1","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","3","class_response","4","test","14","Gabbro","Gabbro","13","true","4","4","","",""
"null","","html-keyboard-response","626","2.0.0","1606092","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","14","","","","","","","","",""
"1716","","html-button-response","627","2.0.0","1607810","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","4","test","15","Obsidian","Obsidian","04","true","5","5","","",""
"null","","html-keyboard-response","628","2.0.0","1608317","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","15","","","","","","","","",""
"1450","","html-button-response","629","2.0.0","1609770","rob","1","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","4","test","16","Pegmatite","Pegmatite","10","true","6","6","","",""
"null","","html-keyboard-response","630","2.0.0","1610283","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","16","","","","","","","","",""
"1773","","html-button-response","631","2.0.0","1612057","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","4","test","17","Basalt","Basalt","10","true","2","2","","",""
"null","","html-keyboard-response","632","2.0.0","1612559","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","17","","","","","","","","",""
"1345","","html-button-response","633","2.0.0","1613905","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","4","test","18","Obsidian","Obsidian","05","true","5","5","","",""
"null","","html-keyboard-response","634","2.0.0","1614409","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","18","","","","","","","","",""
"1254","","html-button-response","635","2.0.0","1615665","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","0","class_response","4","test","19","Andesite","Andesite","06","true","1","1","","",""
"null","","html-keyboard-response","636","2.0.0","1616174","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","19","","","","","","","","",""
"1786","","html-button-response","637","2.0.0","1617962","rob","1","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","2","class_response","4","test","20","Diorite","Diorite","02","true","3","3","","",""
"null","","html-keyboard-response","638","2.0.0","1618473","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","20","","","","","","","","",""
"1918","","html-button-response","639","2.0.0","1620394","rob","1","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","4","test","21","Obsidian","Obsidian","10","true","5","5","","",""
"null","","html-keyboard-response","640","2.0.0","1620907","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","21","","","","","","","","",""
"1414","","html-button-response","641","2.0.0","1622322","rob","1","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","4","test","22","Andesite","Andesite","03","true","1","1","","",""
"null","","html-keyboard-response","642","2.0.0","1622831","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","22","","","","","","","","",""
"1536","","html-button-response","643","2.0.0","1624370","rob","1","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","4","test","23","Basalt","Basalt","08","true","2","2","","",""
"null","","html-keyboard-response","644","2.0.0","1624884","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","23","","","","","","","","",""
"8812","","html-button-response","645","2.0.0","1633697","rob","1","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","1","class_response","4","test","24","Basalt","Pumice","16","false","2","8","","",""
"null","","html-keyboard-response","646","2.0.0","1634202","rob","1","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","24","","","","","","","","",""
"1598","","html-button-response","647","2.0.0","1635801","rob","1","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","4","test","25","Diorite","Diorite","09","true","3","3","","",""
