width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,rt_ref,rt_paired,ref_cat_num,paired_cat_num,ref_cat,paired_cat,text_Pegmatite,text_Peridotite,time_obs,time_resp,text_Gabbro,text_Andesite,text_Diorite,time_fb1,time_fb2,text_Basalt,text_Pumice,text_Obsidian
,,,,,,,,,,,html-button-response,624,2.0.0,3026020,67022b62378fdf9d7675d86d,4,43,3144,,,,,,,,,"<img src= ""rock_img/I_Basalt_11.jpg"" style=""width:8cm; height:5.359999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,test,42,Pumice,Basalt,11,FALSE,8,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,625,2.0.0,3026521,67022b62378fdf9d7675d86d,4,43,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,42,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,626,2.0.0,3038763,67022b62378fdf9d7675d86d,4,43,12241,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>",3,class_response,4,test,43,Gabbro,Pegmatite,6,FALSE,4,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,627,2.0.0,3039265,67022b62378fdf9d7675d86d,4,43,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,43,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,628,2.0.0,3040775,67022b62378fdf9d7675d86d,4,43,1509,,,,,,,,,"<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>",3,class_response,4,test,44,Gabbro,Gabbro,14,TRUE,4,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,629,2.0.0,3041277,67022b62378fdf9d7675d86d,4,43,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,44,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,630,2.0.0,3042785,67022b62378fdf9d7675d86d,4,43,1507,,,,,,,,,"<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>",2,class_response,4,test,45,Diorite,Diorite,8,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,631,2.0.0,3043286,67022b62378fdf9d7675d86d,4,43,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,45,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,632,2.0.0,3044039,67022b62378fdf9d7675d86d,4,43,751,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",2,class_response,4,test,46,Diorite,Diorite,2,TRUE,3,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,633,2.0.0,3044542,67022b62378fdf9d7675d86d,4,43,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,46,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,634,2.0.0,3045563,67022b62378fdf9d7675d86d,4,43,1020,,,,,,,,,"<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>",7,class_response,4,test,47,Pumice,Pumice,3,TRUE,8,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,635,2.0.0,3046065,67022b62378fdf9d7675d86d,4,43,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,47,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,636,2.0.0,3050119,67022b62378fdf9d7675d86d,4,43,4053,,,,,,,,,"<img src= ""rock_img/I_Andesite_04.jpg"" style=""width:8cm; height:5.96cm;""><p>What type of rock is this?</p>",0,class_response,4,test,48,Andesite,Andesite,4,TRUE,1,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,637,2.0.0,3050620,67022b62378fdf9d7675d86d,4,43,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,638,2.0.0,3086457,67022b62378fdf9d7675d86d,4,43,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,,15270.2,20561.4,,,
,,,,,,,,,,,html-button-response,639,2.0.0,3089119,67022b62378fdf9d7675d86d,4,43,2660,,,,,,,,,"<p style=""font-size:20px; width:20cm; text-align: center;"">Good job! You have completed the main experiment.</p><p style=""font-size:20px; width:20cm; text-align: center;"">Before you return to Prolific, please complete a short survey.</p>",0,start_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,survey,640,2.0.0,3149443,67022b62378fdf9d7675d86d,4,43,60260,,,,,,,,,,"{""page1"":{""Q2"":1,""Q3"":5,""Q1"":5},""question1"":null,""page2"":{""Q4"":4,""Q6"":4,""Q5"":4},""question2"":null,""page3"":{""Q8"":5,""Q9"":5,""Q7"":2},""question3"":null}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,fullscreen,641,2.0.0,3150446,67022b62378fdf9d7675d86d,4,43,null,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
