width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,ref_cat_num,paired_cat_num,time_obs,ref_cat,paired_cat,ref_prob_dist,paired_prob_dist,text_Basalt,text_Pumice,time_resp,text_Obsidian,text_Peridotite,time_fb1,time_fb2,text_Pegmatite,text_Andesite,text_Gabbro,text_Diorite
,,,,,,,,,,,html-keyboard-response,615,2.0.0,1810428,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,37,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,616,2.0.0,1812761,5d30790f326b0f0017a2a828,3,1,2329,,,,,,,,,"<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>",3,class_response,4,test,38,Gabbro,Gabbro,9,TRUE,4,4,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,617,2.0.0,1813314,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,38,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,618,2.0.0,1814968,5d30790f326b0f0017a2a828,3,1,1650,,,,,,,,,"<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>",2,class_response,4,test,39,Diorite,Diorite,9,TRUE,3,3,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,619,2.0.0,1815471,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,39,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,620,2.0.0,1816603,5d30790f326b0f0017a2a828,3,1,1128,,,,,,,,,"<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>",0,class_response,4,test,40,Andesite,Andesite,5,TRUE,1,1,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,621,2.0.0,1817104,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,40,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,622,2.0.0,1818197,5d30790f326b0f0017a2a828,3,1,1089,,,,,,,,,"<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>",2,class_response,4,test,41,Diorite,Peridotite,14,FALSE,3,7,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,623,2.0.0,1818701,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,41,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,624,2.0.0,1819685,5d30790f326b0f0017a2a828,3,1,981,,,,,,,,,"<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>",6,class_response,4,test,42,Peridotite,Peridotite,15,TRUE,7,7,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,625,2.0.0,1820187,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,42,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,626,2.0.0,1821158,5d30790f326b0f0017a2a828,3,1,967,,,,,,,,,"<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>",4,class_response,4,test,43,Obsidian,Obsidian,8,TRUE,5,5,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,627,2.0.0,1821660,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,43,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,628,2.0.0,1822771,5d30790f326b0f0017a2a828,3,1,1108,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",3,class_response,4,test,44,Gabbro,Diorite,2,FALSE,4,3,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,629,2.0.0,1823274,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,44,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,630,2.0.0,1827437,5d30790f326b0f0017a2a828,3,1,4159,,,,,,,,,"<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>",6,class_response,4,test,45,Peridotite,Peridotite,13,TRUE,7,7,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,631,2.0.0,1827939,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,45,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,632,2.0.0,1828995,5d30790f326b0f0017a2a828,3,1,1053,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>",5,class_response,4,test,46,Pegmatite,Pegmatite,8,TRUE,6,6,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,633,2.0.0,1829498,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,46,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,634,2.0.0,1830597,5d30790f326b0f0017a2a828,3,1,1095,,,,,,,,,"<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>",7,class_response,4,test,47,Pumice,Pumice,10,TRUE,8,8,TRUE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,635,2.0.0,1831099,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,47,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,636,2.0.0,1832252,5d30790f326b0f0017a2a828,3,1,1148,,,,,,,,,"<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>",1,class_response,4,test,48,Basalt,Gabbro,16,FALSE,2,4,FALSE,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-keyboard-response,637,2.0.0,1832755,5d30790f326b0f0017a2a828,3,1,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,4,test,48,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,638,2.0.0,1931655,5d30790f326b0f0017a2a828,3,1,,,,,,,,,,,,cycle_feedback,,,,,,,,,,,,,,,,,,,,,,1500.1,97389.7,,,,
,,,,,,,,,,,html-button-response,639,2.0.0,1934184,5d30790f326b0f0017a2a828,3,1,2526,,,,,,,,,"<p style=""font-size:20px; width:20cm; text-align: center;"">Good job! You have completed the main experiment.</p><p style=""font-size:20px; width:20cm; text-align: center;"">Before you return to Prolific, please complete a short survey.</p>",0,start_survey,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,survey,640,2.0.0,1964051,5d30790f326b0f0017a2a828,3,1,29823,,,,,,,,,,"{""page1"":{""Q3"":2,""Q2"":2,""Q1"":4},""question1"":null,""page2"":{""Q6"":3,""Q4"":4,""Q5"":4},""question2"":null,""page3"":{""Q9"":4,""Q8"":4,""Q7"":2},""question3"":null}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,fullscreen,641,2.0.0,1965054,5d30790f326b0f0017a2a828,3,1,null,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
